StatID,Scope,TeamID,PlayerID,SeasonType,Season,Name,Team,Position,Updated,GameID,OpponentID,Opponent,OpponentStatID,Day,DateTime,HomeOrAway,IsGameOver,Games,Started,LineupConfirmed,LineupStatus,FantasyPoints,FanDuelSalary,DraftKingsSalary,YahooSalary,FantasyDataSalary,Minutes,Seconds,FieldGoalsMade,FieldGoalsAttempted,ThreePointersMade,ThreePointersAttempted,FreeThrowsMade,FreeThrowsAttempted,OffensiveRebounds,DefensiveRebounds,Assists,Steals,BlockedShots,Turnovers,PersonalFouls,PlusMinus,BlocksAgainst,DoubleDoubles,TripleDoubles,PlayerEfficiencyRating,OffensiveReboundsPercentage,DefensiveReboundsPercentage,TotalReboundsPercentage,AssistsPercentage,StealsPercentage,BlocksPercentage,TurnOversPercentage,UsageRatePercentage,Possessions,Wins,Losses,InjuryStatus,InjuryBodyPart,InjuryNotes,InjuryStartDate,FantasyPointsFanDuel,FantasyPointsDraftKings,FantasyPointsYahoo,FanDuelPosition,DraftKingsPosition,YahooPosition,DivisionWins,DivisionLosses,ConferenceWins,ConferenceLosses,OpponentRank,OpponentPositionRank,OpponentPosition,FantasyDraftSalary,FantasyDraftPosition,FantasyPointsFantasyDraft,,Closed,
823056,PlayerGame,6,20000710,1,2021,Julius Randle,NY,PF,15:15.4,15611,2,CHA,NULL,1/11/21,00:00.0,AWAY,1,1,1,1,Starting,22.5,9400,9600,43,9600,30,21,2,9,0,2,7,8,0,5,5,0,1,4,2,-20,0,0,0,7.95,0,21.37,9.19,25.64,0,3.43,24.21,23.64,NULL,NULL,NULL,NULL,NULL,NULL,NULL,23.5,24.75,23.5,PF,PF/C,PF,NULL,NULL,NULL,NULL,23,29,NULL,NULL,NULL,24.75,,1,
824005,PlayerGame,6,20000710,1,2021,Julius Randle,NY,PF,15:18.3,15627,8,BKN,NULL,1/13/21,30:00.0,HOME,1,1,1,1,Starting,47.9,9100,9100,41,9100,40,15,13,25,2,7,2,2,0,7,5,2,0,2,3,1,0,0,0,26.54,0,19.41,9.37,20.92,2.61,0,7.17,31.28,NULL,NULL,NULL,NULL,NULL,NULL,NULL,49.9,50.25,49.9,PF,PF/C,PF,NULL,NULL,NULL,NULL,22,20,NULL,NULL,NULL,50.25,,1,
825075,PlayerGame,6,20000710,1,2021,Julius Randle,NY,PF,15:16.9,15640,12,CLE,NULL,1/15/21,30:00.0,AWAY,1,1,1,1,Starting,43.2,9100,9100,42,9100,38,3,11,20,2,4,4,5,1,5,6,0,0,1,3,-1,0,0,0,28.34,3.07,13.71,8.69,28.97,0,0,4.31,28.96,NULL,NULL,NULL,NULL,NULL,NULL,NULL,43.2,45,43.2,PF,PF/C,PF,NULL,NULL,NULL,NULL,10,5,NULL,NULL,NULL,45,,1,
826106,PlayerGame,6,20000710,1,2021,Julius Randle,NY,PF,15:16.0,15659,9,BOS,NULL,1/17/21,00:00.0,AWAY,1,1,1,1,Starting,43.4,8900,9200,42,9200,31,3,7,14,2,5,4,5,0,12,4,3,0,3,2,29,0,1,0,28.29,0,32.54,19.32,22.75,4.88,0,15.62,28.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,46.4,48,46.4,PF,PF/C,PF,NULL,NULL,NULL,NULL,7,15,NULL,NULL,NULL,48,,1,
826393,PlayerGame,6,20000710,1,2021,Julius Randle,NY,PF,15:17.3,15666,5,ORL,NULL,1/18/21,00:00.0,HOME,1,1,1,1,Starting,42.9,8900,10400,42,10400,39,24,5,19,2,6,9,13,3,14,1,0,0,0,4,15,0,1,0,15.61,6.76,34.11,19.91,4.89,0,0,0,27.89,NULL,NULL,NULL,NULL,NULL,NULL,NULL,42.9,46.25,42.9,PF,PF/C,PF,NULL,NULL,NULL,NULL,16,5,NULL,NULL,NULL,46.25,,1,
828018,PlayerGame,6,20000710,1,2021,Julius Randle,NY,PF,15:16.5,15690,26,GS,NULL,1/21/21,00:00.0,AWAY,1,1,1,1,Starting,49.9,9000,8800,42,8800,36,23,4,11,1,2,7,7,2,15,9,1,0,2,3,14,0,1,0,26.23,5.49,37.33,22.2,36.28,1.31,0,12.43,19.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,50.9,53.75,50.9,PF,PF/C,PF,NULL,NULL,NULL,NULL,20,25,NULL,NULL,NULL,53.75,,1,
828710,PlayerGame,6,20000710,1,2021,Julius Randle,NY,PF,15:15.8,15704,30,SAC,NULL,1/22/21,00:00.0,AWAY,1,1,1,1,Starting,48,8900,9100,42,9100,35,53,8,17,0,4,10,11,1,14,4,0,0,2,2,-5,0,1,0,28.55,2.26,35.33,17.91,21.15,0,0,8.38,27.49,NULL,NULL,NULL,NULL,NULL,NULL,NULL,48,51.25,48,PF,PF/C,PF,NULL,NULL,NULL,NULL,30,24,NULL,NULL,NULL,51.25,,1,
829747,PlayerGame,6,20000710,1,2021,Julius Randle,NY,PF,15:16.6,15719,19,POR,NULL,1/24/21,00:00.0,AWAY,1,1,1,1,Starting,39.9,9100,9200,42,9200,32,41,7,18,1,1,10,11,3,4,5,2,0,5,6,-4,0,0,0,23.11,10.24,13.66,11.95,25.56,3.15,0,17.95,37.51,NULL,NULL,NULL,NULL,NULL,NULL,NULL,41.9,43.25,41.9,PF,PF/C,PF,NULL,NULL,NULL,NULL,24,20,NULL,NULL,NULL,43.25,,1,
830674,PlayerGame,6,20000710,1,2021,Julius Randle,NY,PF,15:16.2,15733,17,UTA,NULL,1/26/21,00:00.0,AWAY,1,1,1,1,Starting,34,9100,9700,42,9700,35,0,6,16,2,4,4,4,2,8,4,0,0,2,4,-14,0,1,0,16.36,6.09,21.09,14.13,19.75,0,0,10.12,26.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,34,38,34,PF,PF/C,PF,NULL,NULL,NULL,NULL,4,4,NULL,NULL,NULL,38,,1,
832234,PlayerGame,6,20000710,1,2021,Julius Randle,NY,PF,15:15.9,15755,12,CLE,NULL,1/29/21,30:00.0,HOME,1,1,1,1,Starting,36.6,8800,9300,42,9300,35,9,7,13,0,2,2,3,0,8,6,1,1,2,2,14,0,0,0,20.38,0,23.24,13,27.83,1.53,2.35,12.25,22.27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,38.6,38,38.6,PF,PF/C,PF,NULL,NULL,NULL,NULL,14,12,NULL,NULL,NULL,38,,1,
833208,PlayerGame,6,20000710,1,2021,Julius Randle,NY,PF,15:19.2,15771,28,LAC,NULL,1/31/21,00:00.0,HOME,1,1,1,1,Starting,45.9,9000,9100,42,9100,35,8,9,18,4,5,5,6,2,10,5,0,0,3,4,-17,0,1,0,28.75,6.66,41.4,22.15,23.79,0,0,12.69,30.96,NULL,NULL,NULL,NULL,NULL,NULL,NULL,45.9,51.5,45.9,PF,PF/C,PF,NULL,NULL,NULL,NULL,1,4,NULL,NULL,NULL,51.5,,1,
833758,PlayerGame,6,20000710,1,2021,Julius Randle,NY,PF,15:19.2,15779,11,CHI,NULL,2/1/21,00:00.0,AWAY,1,1,1,1,Starting,45.7,8800,9200,42,9200,39,14,7,16,1,4,8,9,1,10,7,2,0,5,3,-9,0,1,0,22.19,2.78,29.92,15.87,30.23,2.52,0,20.03,27.98,NULL,NULL,NULL,NULL,NULL,NULL,NULL,47.7,50.75,47.7,PF,PF/C,PF,NULL,NULL,NULL,NULL,23,25,NULL,NULL,NULL,50.75,,1,
834887,PlayerGame,6,20000710,1,2021,Julius Randle,NY,PF,15:16.5,15795,11,CHI,NULL,2/3/21,00:00.0,AWAY,1,1,1,1,Starting,44.2,8600,9100,42,9100,38,20,11,20,5,7,0,2,1,5,6,2,0,3,2,14,0,0,0,27.22,2.91,14.9,8.83,25.7,2.55,0,12.56,26.55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,46.2,48.5,46.2,PF,PF/C,PF,NULL,NULL,NULL,NULL,19,26,NULL,NULL,NULL,48.5,,1,
836388,PlayerGame,6,20000710,1,2021,Julius Randle,NY,PF,15:17.3,15814,19,POR,NULL,2/6/21,00:00.0,HOME,1,1,1,1,Starting,40.2,8800,9400,42,9400,38,43,7,16,2,4,6,8,2,9,4,0,0,1,5,11,0,1,0,20.73,6.52,20.66,14.82,14.03,0,0,4.87,23.61,NULL,NULL,NULL,NULL,NULL,NULL,NULL,40.2,43.75,40.2,PF,PF/C,PF,NULL,NULL,NULL,NULL,24,28,NULL,NULL,NULL,43.75,,1,
837047,PlayerGame,6,20000710,1,2021,Julius Randle,NY,PF,15:14.5,15826,4,MIA,NULL,2/7/21,00:00.0,HOME,1,1,1,1,Starting,51.1,9000,9200,42,9200,37,57,10,18,3,8,3,4,2,11,7,0,1,3,0,-11,0,1,0,31.13,5.27,34.78,18.68,34.92,0,2.63,13.18,27.78,NULL,NULL,NULL,NULL,NULL,NULL,NULL,52.1,56.25,52.1,PF,PF/C,PF,NULL,NULL,NULL,NULL,11,10,NULL,NULL,NULL,56.25,,1,
838160,PlayerGame,6,20000710,1,2021,Julius Randle,NY,PF,15:18.2,15840,4,MIA,NULL,2/9/21,30:00.0,AWAY,1,1,1,1,Starting,27.1,9000,9100,42,9100,36,40,4,18,1,7,3,4,0,8,3,2,0,3,3,-4,0,0,0,2.27,0,25.54,12.46,12.36,2.87,0,13.18,27.57,NULL,NULL,NULL,NULL,NULL,NULL,NULL,29.1,29.5,29.1,PF,PF/C,PF,NULL,NULL,NULL,NULL,11,15,NULL,NULL,NULL,29.5,,1,
839527,PlayerGame,6,20000710,1,2021,Julius Randle,NY,PF,15:15.3,15858,1,WAS,NULL,2/12/21,00:00.0,AWAY,1,1,1,1,Starting,49.6,8600,9100,41,9100,32,26,8,15,2,3,6,7,3,15,4,1,0,4,3,17,0,1,0,32.1,8.53,37.62,23.99,18.4,1.45,0,18.11,27.53,NULL,NULL,NULL,NULL,NULL,NULL,NULL,50.6,55,50.6,PF,PF/C,PF,NULL,NULL,NULL,NULL,28,5,NULL,NULL,NULL,55,,1,
840237,PlayerGame,6,20000710,1,2021,Julius Randle,NY,PF,15:17.4,15871,22,HOU,NULL,2/13/21,00:00.0,HOME,1,1,1,1,Starting,36.8,8600,8700,41,8700,33,14,7,15,1,2,7,8,1,8,2,0,1,1,2,6,0,0,0,24.81,3.8,22.22,14.44,8.27,0,3.2,5.12,27.34,NULL,NULL,NULL,NULL,NULL,NULL,NULL,37.8,38.25,37.8,PF,PF/C,PF,NULL,NULL,NULL,NULL,13,10,NULL,NULL,NULL,38.25,,1,
841297,PlayerGame,6,20000710,1,2021,Julius Randle,NY,PF,15:22.3,15885,3,ATL,NULL,2/15/21,30:00.0,HOME,1,1,1,1,Starting,59.3,8600,8700,41,8700,40,56,14,22,7,13,9,12,0,9,5,0,0,3,1,17,0,0,0,42.5,0,24.54,12.56,22.91,0,0,9.9,34.51,NULL,NULL,NULL,NULL,NULL,NULL,NULL,59.3,64.75,59.3,PF,PF/C,PF,NULL,NULL,NULL,NULL,19,8,NULL,NULL,NULL,64.75,,1,
842358,PlayerGame,6,20000710,1,2021,Julius Randle,NY,PF,15:18.0,15898,5,ORL,NULL,2/17/21,00:00.0,AWAY,1,1,1,1,Starting,32.9,9000,9500,41,9500,36,15,11,19,3,7,0,0,0,7,3,0,0,5,2,-1,0,0,0,19.03,0,20.14,9.65,21.54,0,0,20.83,28.53,NULL,NULL,NULL,NULL,NULL,NULL,NULL,32.9,37.25,32.9,PF,PF/C,PF,NULL,NULL,NULL,NULL,24,14,NULL,NULL,NULL,37.25,,1,
844469,PlayerGame,6,20000710,1,2021,Julius Randle,NY,PF,15:21.3,15932,16,MIN,NULL,2/21/21,00:00.0,HOME,1,1,1,1,Starting,43.8,8800,9400,40,9400,39,3,8,16,2,4,7,8,1,13,4,0,0,4,5,11,0,1,0,21.83,2.61,35.51,18.7,21.22,0,0,17,26.83,NULL,NULL,NULL,NULL,NULL,NULL,NULL,43.8,49,43.8,PF,PF/C,PF,NULL,NULL,NULL,NULL,28,18,NULL,NULL,NULL,49,,1,
845519,PlayerGame,6,20000710,1,2021,Julius Randle,NY,PF,15:14.0,15947,26,GS,NULL,2/23/21,30:00.0,HOME,1,1,1,1,Starting,46.5,8800,9300,40,9300,34,37,8,21,3,6,6,6,5,5,7,0,0,1,2,-21,0,1,0,29.98,13.33,15.4,14.29,36.07,0,0,4.05,28.54,NULL,NULL,NULL,NULL,NULL,NULL,NULL,46.5,50.5,46.5,PF,PF/C,PF,NULL,NULL,NULL,NULL,14,17,NULL,NULL,NULL,50.5,,1,
846426,PlayerGame,6,20000710,1,2021,Julius Randle,NY,PF,15:15.7,15963,30,SAC,NULL,2/25/21,30:00.0,HOME,1,1,1,1,Starting,40.8,8900,9100,40,9100,30,49,9,18,2,4,1,2,2,12,4,1,0,5,4,9,0,1,0,21.41,8.9,44.5,28.31,16.84,1.5,0,20.93,33.13,NULL,NULL,NULL,NULL,NULL,NULL,NULL,41.8,46.5,41.8,PF,PF/C,PF,NULL,NULL,NULL,NULL,30,18,NULL,NULL,NULL,46.5,,1,
846999,PlayerGame,6,20000710,1,2021,Julius Randle,NY,PF,15:15.3,15978,13,IND,NULL,2/27/21,00:00.0,HOME,1,1,1,1,Starting,52,8900,9400,40,9400,41,31,12,22,2,5,2,2,1,9,6,4,0,5,5,2,0,1,0,25.91,3.5,26.01,15.83,26.55,4.5,0,17.93,29.65,NULL,NULL,NULL,NULL,NULL,NULL,NULL,56,57.5,56,PF,PF/C,PF,NULL,NULL,NULL,NULL,16,30,NULL,NULL,NULL,57.5,,1,
847224,PlayerGame,6,20000710,1,2021,Julius Randle,NY,PF,15:17.5,15984,14,DET,NULL,2/28/21,00:00.0,AWAY,1,1,1,1,Starting,48.6,8900,9500,40,9500,37,45,10,18,3,6,2,3,1,7,6,2,1,1,2,21,0,0,0,31.34,3.26,20.69,12.4,24.38,2.74,3.1,4.92,25.48,NULL,NULL,NULL,NULL,NULL,NULL,NULL,51.6,51,51.6,PF,PF/C,PF,NULL,NULL,NULL,NULL,21,28,NULL,NULL,NULL,51,,1,
847910,PlayerGame,6,20000710,1,2021,Julius Randle,NY,PF,15:16.8,16004,24,SA,NULL,3/2/21,30:00.0,AWAY,1,1,1,1,Starting,33.7,9500,9300,41,9300,30,55,6,16,1,5,1,1,0,11,5,0,1,3,3,-18,0,1,0,12.39,0,41.65,19.85,32.77,0,3.3,15.43,29.13,NULL,NULL,NULL,NULL,NULL,NULL,NULL,34.7,37.75,34.7,PF,PF/C,PF,NULL,NULL,NULL,NULL,22,16,NULL,NULL,NULL,37.75,,1,
849019,PlayerGame,6,20000710,1,2021,Julius Randle,NY,PF,15:17.0,16030,14,DET,NULL,3/4/21,30:00.0,HOME,1,1,1,1,Starting,55.7,9300,9600,43,9600,42,12,11,19,1,4,4,6,1,15,7,0,1,3,1,16,0,1,0,28.27,3.24,41.61,23.94,24.5,0,2.58,12.17,26.85,NULL,NULL,NULL,NULL,NULL,NULL,NULL,56.7,60,56.7,PF,PF/C,PF,NULL,NULL,NULL,NULL,20,30,NULL,NULL,NULL,60,,1,
851415,PlayerGame,6,20000710,1,2021,Julius Randle,NY,PF,30:36.8,16039,15,MIL,NULL,3/11/21,00:00.0,AWAY,1,1,1,1,Starting,21.6,9400,9800,39,9800,28,34,3,11,1,2,0,0,1,7,6,0,1,6,3,-19,0,0,0,0.88,3.42,35.64,16.39,31.54,0,3.42,29.41,25.67,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.6,25.5,22.6,PF,PF/C,PF,NULL,NULL,NULL,NULL,12,9,NULL,NULL,NULL,25.5,,1,
852408,PlayerGame,6,20000710,1,2021,Julius Randle,NY,PF,15:19.3,16051,18,OKC,NULL,3/13/21,00:00.0,AWAY,1,1,1,1,Starting,59.4,9200,NULL,41,9800,39,6,8,15,3,6,7,10,1,11,12,2,0,3,1,19,0,1,1,35.34,2.61,35.53,17.33,43.1,2.53,0,13.39,24.84,NULL,NULL,NULL,NULL,NULL,NULL,NULL,61.4,66,61.4,PF,F,PF,NULL,NULL,NULL,NULL,25,25,NULL,NULL,NULL,66,,1,
853572,PlayerGame,6,20000710,1,2021,Julius Randle,NY,PF,15:16.2,16071,8,BKN,NULL,3/15/21,00:00.0,AWAY,1,1,1,1,Starting,57.4,9200,9800,42,9800,41,12,13,27,3,6,4,6,5,7,6,3,0,5,2,2,0,1,0,29.98,11.42,27.18,17.25,31.98,3.63,0,14.43,36.07,NULL,NULL,NULL,NULL,NULL,NULL,NULL,60.4,63.5,60.4,PF,PF/C,PF,NULL,NULL,NULL,NULL,20,17,NULL,NULL,NULL,63.5,,1,
854217,PlayerGame,6,20000710,1,2021,Julius Randle,NY,PF,15:16.3,16079,7,PHI,NULL,3/16/21,00:00.0,AWAY,1,1,1,1,Starting,47,9200,9900,42,9900,40,35,7,19,1,3,4,6,3,12,8,0,0,2,3,1,0,1,0,18.28,7.54,28.38,18.28,32.94,0,0,8.46,26.45,NULL,NULL,NULL,NULL,NULL,NULL,NULL,47,50.75,47,PF,PF/C,PF,NULL,NULL,NULL,NULL,6,2,NULL,NULL,NULL,50.75,,1,
855319,PlayerGame,6,20000710,1,2021,Julius Randle,NY,PF,15:16.2,16095,5,ORL,NULL,3/18/21,30:00.0,HOME,1,1,1,1,Starting,55.5,9200,10000,44,10000,39,38,8,20,1,5,1,2,0,10,17,1,0,2,3,9,0,1,1,23.38,0,26.32,13.16,75.38,1.33,0,8.74,28.32,NULL,NULL,NULL,NULL,NULL,NULL,NULL,56.5,60.5,56.5,PF,PF/C,PF,NULL,NULL,NULL,NULL,24,15,NULL,NULL,NULL,60.5,,1,
857053,PlayerGame,6,20000710,1,2021,Julius Randle,NY,PF,15:20.6,16120,7,PHI,NULL,3/21/21,00:00.0,HOME,1,1,1,1,Starting,41.9,9800,10000,46,10000,46,9,7,23,4,7,6,8,3,4,3,5,0,5,4,6,0,0,0,13.73,7.03,11.77,9.13,11.49,5.72,0,15.86,31.44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,46.9,46.75,46.9,PF,PF/C,PF,NULL,NULL,NULL,NULL,6,3,NULL,NULL,NULL,46.75,,1,
857944,PlayerGame,6,20000710,1,2021,Julius Randle,NY,PF,15:14.9,16133,1,WAS,NULL,3/23/21,30:00.0,HOME,1,1,1,1,Starting,44.2,10000,9900,46,9900,37,47,13,24,7,10,4,5,0,6,2,0,0,3,5,21,0,0,0,29.78,0,20.6,9.52,8.33,0,0,10.27,32.95,NULL,NULL,NULL,NULL,NULL,NULL,NULL,44.2,49.5,44.2,PF,PF/C,PF,NULL,NULL,NULL,NULL,30,14,NULL,NULL,NULL,49.5,,1,
859253,PlayerGame,6,20000710,1,2021,Julius Randle,NY,PF,15:17.3,16149,1,WAS,NULL,3/25/21,30:00.0,HOME,1,1,1,1,Starting,30.8,10200,10200,46,10200,36,52,5,16,1,5,2,2,0,9,4,1,0,1,4,0,0,0,0,9.39,0,26.03,11.6,18.94,1.27,0,5.59,18.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,31.8,32.25,31.8,PF,PF/C,PF,NULL,NULL,NULL,NULL,29,14,NULL,NULL,NULL,32.25,,1,
860291,PlayerGame,6,20000710,1,2021,Julius Randle,NY,PF,26:31.7,16165,15,MIL,NULL,3/27/21,00:00.0,AWAY,1,0,0,1,Inactive,0,9900,10200,47,10200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,Out,Thigh,Randle is dealing with a right thigh contusion and will not play for the Knicks.,3/27/21,0,0,0,PF,PF/C,PF,NULL,NULL,NULL,NULL,12,10,NULL,NULL,NULL,0,,1,
861304,PlayerGame,6,20000710,1,2021,Julius Randle,NY,PF,15:19.9,16180,4,MIA,NULL,3/29/21,30:00.0,HOME,1,1,1,1,Starting,31.1,9900,10000,47,10000,35,53,7,17,3,9,5,8,1,7,3,0,0,5,4,-16,0,0,0,12.44,3.26,19.92,12.16,16.97,0,0,19.59,33.53,NULL,NULL,NULL,NULL,NULL,NULL,NULL,31.1,35.5,31.1,PF,PF/C,PF,NULL,NULL,NULL,NULL,9,6,NULL,NULL,NULL,35.5,,1,
862429,PlayerGame,6,20000710,1,2021,Julius Randle,NY,PF,15:22.3,16196,16,MIN,NULL,3/31/21,00:00.0,AWAY,1,1,1,1,Starting,45.4,9300,9700,47,9700,39,15,11,20,2,5,2,2,0,12,6,0,0,4,3,-5,0,1,0,23.1,0,34.12,18.11,28.72,0,0,16.07,28.84,NULL,NULL,NULL,NULL,NULL,NULL,NULL,45.4,50.5,45.4,PF,PF/C,PF,NULL,NULL,NULL,NULL,30,24,NULL,NULL,NULL,50.5,,1,
863455,PlayerGame,6,20000710,1,2021,Julius Randle,NY,PF,15:15.9,16211,25,DAL,NULL,4/2/21,30:00.0,HOME,1,1,1,1,Starting,39.1,8900,9600,47,9600,37,4,5,20,1,7,3,3,0,8,11,1,1,5,3,-18,0,1,0,8.23,0,27.26,11.51,55.8,1.36,2.53,18.99,32.64,NULL,NULL,NULL,NULL,NULL,NULL,NULL,41.1,44,41.1,PF,PF/C,PF,NULL,NULL,NULL,NULL,9,18,NULL,NULL,NULL,44,,1,
864111,PlayerGame,6,20000710,1,2021,Julius Randle,NY,PF,15:15.5,16220,14,DET,NULL,4/3/21,00:00.0,AWAY,1,1,1,1,Starting,40.1,9000,9400,47,9400,30,10,9,16,5,9,6,7,1,7,3,0,0,3,3,25,0,0,0,34.85,4.18,22.73,14.63,16.64,0,0,13.58,35.89,NULL,NULL,NULL,NULL,NULL,NULL,NULL,40.1,44.5,40.1,PF,PF/C,PF,NULL,NULL,NULL,NULL,13,30,NULL,NULL,NULL,44.5,,1,
865197,PlayerGame,6,20000710,1,2021,Julius Randle,NY,PF,15:17.6,16236,8,BKN,NULL,4/5/21,00:00.0,AWAY,1,1,1,1,Starting,54,9000,9600,47,9600,38,37,7,19,0,4,5,6,0,15,12,1,1,5,3,0,0,1,1,19.52,0,39.66,21.67,47.65,1.24,2.07,18.76,30.75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,56,60.25,56,PF,PF/C,PF,NULL,NULL,NULL,NULL,14,19,NULL,NULL,NULL,60.25,,1,
866259,PlayerGame,6,20000710,1,2021,Julius Randle,NY,PF,15:18.5,16251,9,BOS,NULL,4/7/21,30:00.0,AWAY,1,1,1,1,Starting,46.8,9400,9900,47,9900,36,48,9,23,2,6,2,2,0,9,6,3,1,3,3,-5,0,0,0,20.37,0,23.47,12.75,33.64,4.07,2.83,11.16,33.37,NULL,NULL,NULL,NULL,NULL,NULL,NULL,50.8,49.75,50.8,PF,PF/C,PF,NULL,NULL,NULL,NULL,8,8,NULL,NULL,NULL,49.75,,1,
867406,PlayerGame,6,20000710,1,2021,Julius Randle,NY,PF,15:19.0,16268,21,MEM,NULL,4/9/21,30:00.0,HOME,1,1,1,NULL,NULL,42.5,9600,9900,47,9900,38,11,4,12,1,2,6,9,1,9,11,1,0,3,5,0,0,1,1,17.33,3.15,26.57,15.25,38.7,1.27,0,15.82,21.47,NULL,NULL,NULL,NULL,NULL,NULL,NULL,43.5,48,43.5,PF,PF,PF,NULL,NULL,NULL,NULL,12,9,NULL,NULL,NULL,48,,1,
868634,PlayerGame,6,20000710,1,2021,Julius Randle,NY,PF,15:17.8,16284,10,TOR,NULL,4/11/21,00:00.0,HOME,1,1,1,1,Starting,38.1,9500,9800,47,9800,38,23,7,19,1,8,11,11,1,7,5,0,0,5,4,11,0,0,0,17.59,2.71,21.88,11.63,23.82,0,0,17.33,31.95,NULL,NULL,NULL,NULL,NULL,NULL,NULL,38.1,41.5,38.1,PF,PF,PF,NULL,NULL,NULL,NULL,18,17,NULL,NULL,NULL,41.5,,1,
868997,PlayerGame,6,20000710,1,2021,Julius Randle,NY,PF,15:14.7,16290,27,LAL,NULL,4/12/21,30:00.0,HOME,1,1,1,1,Starting,51,9600,9600,47,9600,38,39,13,23,2,6,6,7,2,8,4,2,1,7,3,11,0,1,0,29.55,5.64,27.59,15.52,19.21,2.44,2.82,21.16,35.45,NULL,NULL,NULL,NULL,NULL,NULL,NULL,54,57.5,54,PF,PF,PF,NULL,NULL,NULL,NULL,6,14,NULL,NULL,NULL,57.5,,1,
870312,PlayerGame,6,20000710,1,2021,Julius Randle,NY,PF,15:17.4,16308,23,NO,NULL,4/14/21,00:00.0,AWAY,1,1,1,1,Starting,45.1,9400,9500,47,9500,42,15,11,26,5,8,5,5,2,6,5,0,0,4,5,6,0,0,0,21.03,4.45,14.81,9.36,18.03,0,0,12.42,33.64,NULL,NULL,NULL,NULL,NULL,NULL,NULL,45.1,50,45.1,PF,PF,PF,NULL,NULL,NULL,NULL,21,19,NULL,NULL,NULL,50,,1,
871578,PlayerGame,6,20000710,1,2021,Julius Randle,NY,PF,15:18.9,16331,25,DAL,NULL,4/16/21,30:00.0,AWAY,1,1,1,0,Active,67.5,9200,9600,47,9600,40,38,16,29,6,11,6,9,0,10,7,1,1,3,1,-1,0,1,0,41.84,0,25.68,13.73,32.94,1.24,2.56,8.34,40.75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,69.5,74,69.5,PF,PF,PF,NULL,NULL,NULL,NULL,7,16,NULL,NULL,NULL,74,,1,
872451,PlayerGame,6,20000710,1,2021,Julius Randle,NY,PF,15:18.3,16339,23,NO,NULL,4/18/21,00:00.0,HOME,1,1,1,0,Active,60,9400,9800,46,9800,47,14,11,28,2,8,9,10,0,5,10,5,0,4,4,14,0,1,0,25.17,0,10.01,5.55,34.35,5.49,0,10.98,34.45,NULL,NULL,NULL,NULL,NULL,NULL,NULL,65,64.75,65,PF,PF/C,PF,NULL,NULL,NULL,NULL,22,17,NULL,NULL,NULL,64.75,,1,
873654,PlayerGame,6,20000710,1,2021,Julius Randle,NY,PF,15:18.7,16357,2,CHA,NULL,4/20/21,30:00.0,HOME,1,1,1,0,Active,40.5,9400,10100,46,10100,40,6,5,16,1,6,5,6,2,8,7,2,0,2,2,18,0,1,0,16.67,6.13,24.55,15.34,24.63,2.8,0,9.68,25.39,NULL,NULL,NULL,NULL,NULL,NULL,NULL,42.5,44,42.5,PF,PF/C,PF,NULL,NULL,NULL,NULL,23,29,NULL,NULL,NULL,44,,1,
874145,PlayerGame,6,20000710,1,2021,Julius Randle,NY,PF,15:14.7,16367,3,ATL,NULL,4/21/21,00:00.0,HOME,1,1,1,0,Active,60.2,10000,10200,46,10200,40,49,11,21,6,8,12,13,1,10,6,1,0,4,4,0,0,1,0,38.45,3.5,24.49,15.87,22.44,1.21,0,13.02,34.38,NULL,NULL,NULL,NULL,NULL,NULL,NULL,61.2,67.25,61.2,PF,PF/C,PF,NULL,NULL,NULL,NULL,11,8,NULL,NULL,NULL,67.25,,1,
875719,PlayerGame,6,20000710,1,2021,Julius Randle,NY,PF,15:15.2,16385,10,TOR,NULL,4/24/21,00:00.0,HOME,1,1,1,0,Active,40.5,10200,9600,47,9600,39,22,10,17,5,7,6,8,0,10,1,0,0,4,3,7,0,1,0,25.37,0,27.71,15.83,4.09,0,0,16.31,30.33,NULL,NULL,NULL,NULL,NULL,NULL,NULL,40.5,47,40.5,PF,PF/C,PF,NULL,NULL,NULL,NULL,15,20,NULL,NULL,NULL,47,,1,
876918,PlayerGame,6,20000710,1,2021,Julius Randle,NY,PF,15:15.9,16405,29,PHO,NULL,4/26/21,30:00.0,HOME,1,1,1,0,Active,30.2,10100,9900,47,9900,38,3,6,17,3,6,3,4,2,4,4,1,0,3,2,-9,0,0,0,12.97,6.63,14.84,10.51,13.48,1.35,0,13.78,27.07,NULL,NULL,NULL,NULL,NULL,NULL,NULL,31.2,33.5,31.2,PF,PF/C,PF,NULL,NULL,NULL,NULL,2,6,NULL,NULL,NULL,33.5,,1,
